open_time,open,high,low,close,volume,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,return,log_return,ma_7,ma_25,ma_99,ema_12,ema_26,macd,macd_signal,bb_middle,bb_upper,bb_lower,bb_width,hour,day_of_week,is_weekend,month,target_binary,target_pct_change,target_abs_change,target_multiclass,target_log_return,target_normalized_change
2024-11-09 02:00:00,76300.0,76418.7,76122.4,76418.6,5312.114,2530.895,193046493.0996,0.001554390563564878,0.0015531837489651229,76426.74285714285,76200.84,73780.00505050505,76378.73144442936,76187.61388620255,191.11755822680425,228.5428590652523,76284.91500000001,76892.07746772027,75677.75253227974,0.01591828391550973,2,5,1,11,0,0.11607493777021638,-88.60000000000582,2,-0.0011600762289974734,-0.2918493968581192
2024-11-09 03:00:00,76418.6,76434.1,76235.0,76330.0,2557.821,1133.323,86476310.7729,-0.0011594036006941089,-0.0011600762289974734,76393.3857142857,76225.216,73864.0505050505,76371.23429913253,76198.16100870847,173.07329042405763,217.44894533701336,76292.865,76897.90727351027,75687.82272648974,0.01586104476507107,3,5,1,11,1,-0.051853093377474124,39.60000000000582,2,0.0005186654174306317,0.13089994446186853
2024-11-09 04:00:00,76330.1,76404.0,76285.7,76369.6,1731.233,913.757,69776975.9922,0.0005187999475959604,0.0005186654174306317,76379.98571428572,76243.984,73948.76060606062,76370.98286849677,76210.86019655454,160.1226719422266,205.983690658056,76320.16500000001,76883.9183140038,75756.41168599622,0.01477337775681656,4,5,1,11,1,-0.22262869088057746,170.39999999999418,2,0.0022287687697463946,0.6045197279240008
2024-11-09 05:00:00,76369.6,76666.0,76350.0,76540.0,5475.921,3020.046,231087388.3786,0.0022312543210909475,0.0022287687697463946,76407.12857142858,76272.26800000001,74036.42222222223,76396.98550411264,76235.2409286125,161.74457550013904,197.13586762647262,76348.88,76894.83652651077,75802.92347348924,0.01430162502739442,5,5,1,11,0,0.06078947884460284,-46.5,2,-0.0006077100952547074,-0.17034323335913318
2024-11-09 06:00:00,76540.0,76800.0,76380.9,76493.5,7647.669,3729.764,285650825.3231,-0.0006075254768748151,-0.0006077100952547074,76408.74285714286,76292.56800000001,74119.92929292929,76411.83388809531,76254.37123446644,157.4626536288706,189.20122482695223,76360.86000000002,76908.55350783438,75813.16649216565,0.01434487531529547,6,5,1,11,1,-0.03972615091493159,30.39999999999418,2,0.0003973404384070554,0.11101099269915601
2024-11-09 07:00:00,76493.5,76528.9,76330.1,76523.9,3415.949,1674.486,127974482.7904,0.00039741938857540404,0.0003973404384070554,76425.08571428571,76318.212,74202.95555555556,76429.07482838834,76274.33633233557,154.73849605277064,182.30867907211592,76389.45999999999,76906.09351725905,75872.82648274093,0.013526303687944975,7,5,1,11,1,-0.021034753070292567,16.10000000000582,2,0.0002103696568476015,0.062326579527007916
2024-11-09 08:00:00,76523.9,76735.0,76423.1,76540.0,4199.022,2428.057,185969544.6747,0.0002103917860956095,0.0002103696568476015,76459.37142857142,76332.97200000001,74281.87373737374,76446.14023940552,76294.01512629844,152.12511310707487,176.27196587910774,76412.515,76911.65268282771,75913.37731717229,0.013064291440419503,8,5,1,11,1,-0.0067933717594281795,5.19999999999709,2,6.793602519384753e-05,0.020835934367829163
2024-11-09 09:00:00,76540.0,76640.0,76493.9,76545.2,2876.669,1406.792,107715098.2087,6.793833289786555e-05,6.793602519384753e-05,76477.45714285714,76361.836,74360.57676767676,76461.3802025739,76312.62141653585,148.7587860380445,170.7693299108951,76425.76,76924.18349948579,75927.3365005142,0.01304333773025739,9,5,1,11,0,0.12269232479720227,-93.80000000000291,2,-0.0012261711927236455,-0.37638674779980236
2024-11-09 10:00:00,76545.3,76622.2,76396.1,76451.4,2813.407,1189.547,90989385.2954,-0.0012254197519897536,-0.0012261711927236455,76494.8,76381.26400000001,74437.09595959596,76459.8447867933,76322.9013132937,136.943473499603,164.00415862863667,76460.4,76847.44814877638,76073.3518512236,0.010124146585065996,10,5,1,11,1,-0.035565504598689124,27.20000000001164,2,0.0003557183062424258,0.1405509887368112
2024-11-09 11:00:00,76451.3,76507.3,76358.8,76478.6,2583.337,1332.29,101820203.3083,0.0003557815815016241,0.0003557183062424258,76510.37142857142,76390.25200000001,74512.4494949495,76462.73020420971,76334.4345510979,128.29565311181068,156.86245752527148,76463.16500000001,76849.88717839259,76076.44282160743,0.010115254276816239,11,5,1,11,0,0.27415939530219813,-209.10000000000582,2,-0.0027378426391424376,-1.0813964736454926
2024-11-09 12:00:00,76478.6,76552.1,76259.1,76269.5,4456.746,1894.331,144668359.2282,-0.0027340981660229913,-0.0027378426391424376,76471.72857142857,76402.95599999999,74588.40303030303,76433.00248048514,76329.6245836734,103.37789681174036,146.16554538256526,76480.815,76786.1413191332,76175.48868086681,0.007984389788032292,12,5,1,11,1,-0.17917347237926817,136.89999999999418,2,0.0017933418003765027,0.8967454910903426
2024-11-09 13:00:00,76269.5,76495.0,76269.4,76406.4,4748.896,3155.457,240944036.1669,0.001794950799467676,0.0017933418003765027,76459.28571428571,76416.056,74665.72020202021,76428.90979117974,76335.31165229007,93.59813888967619,135.65206408398745,76481.63500000001,76786.02102412356,76177.24897587646,0.00795971540418958,13,5,1,11,0,0.08029329976644295,-61.29999999998836,2,-0.0008026108194118976,-0.40277801962245346
2024-11-09 14:00:00,76406.3,76429.8,76255.0,76345.1,4005.437,1691.728,129086684.9373,-0.0008022888135024164,-0.0008026108194118976,76433.74285714285,76418.648,74742.0505050505,76416.0159771521,76336.03671517082,79.9792619812797,124.51750366344591,76458.74,76728.23241488724,76189.24758511277,0.007049355374865916,14,5,1,11,0,0.051634412632362015,-39.40000000000873,2,-0.0005162108665651693,-0.29240155063640927
2024-11-09 15:00:00,76345.0,76411.7,76266.8,76305.7,2142.101,1095.062,83581952.5872,-0.0005160776526589306,-0.0005162108665651693,76400.27142857143,76440.53199999999,74817.43535353536,76399.04428835947,76333.78955083319,65.25473752628022,112.66495043601277,76429.305,76613.56310814891,76245.04689185107,0.004821661224027063,15,5,1,11,0,0.31525295829011313,-239.8000000000029,2,-0.0031475707806295776,-2.6028705319355843
2024-11-09 16:00:00,76305.6,76317.9,76028.0,76065.9,6805.752,2845.706,216624640.8084,-0.003142622372902748,-0.0031475707806295776,76331.8,76426.236,74890.82727272727,76347.79132091955,76313.94587834967,33.84544256988738,96.90104886278769,76404.425,76639.70404932274,76169.14595067727,0.006158780707340882,16,5,1,11,1,-0.18999956698994014,144.8000000000029,2,0.0019018029512529564,1.2308788259002812
2024-11-09 17:00:00,76065.9,76218.0,75683.2,76210.7,12580.276,6302.07,478678322.137,0.0019036125254550118,0.0019018029512529564,76297.41428571429,76438.004,74954.09191919191,76326.70034847039,76306.29803477688,20.40231369351386,81.60130182893293,76391.79000000001,76640.49212916302,76143.087870837,0.006511226642627645,17,5,1,11,1,-0.16649680761039454,127.10000000000582,2,0.001666355675871218,1.022106247530343
2024-11-09 18:00:00,76210.6,76376.8,76163.8,76337.8,4608.518,2241.142,170955982.8093,0.0016677448179849286,0.001666355675871218,76277.3,76435.91600000001,75021.99595959595,76328.40798716724,76308.63151388912,19.776473278121557,69.23633611877067,76391.18000000001,76640.37306908862,76141.9869309114,0.006524131950536892,18,5,1,11,0,0.18715089664440576,-142.60000000000582,2,-0.0018697598754913254,-1.1444941106657611
2024-11-09 19:00:00,76337.8,76700.0,76096.0,76195.2,11288.292,5727.666,437810353.3294,-0.0018680129634336406,-0.0018697598754913254,76266.68571428572,76411.604,75082.901010101,76307.91445067998,76300.22917883741,7.685271842565271,56.92612326352958,76376.83,76636.77602759178,76116.88397240822,0.006806934186500824,19,5,1,11,1,-0.10043030320512347,76.60000000000582,2,0.0010048076822507129,0.5893531107771655
2024-11-09 20:00:00,76195.2,76346.1,76158.8,76271.8,2555.552,1364.346,104051926.4795,0.0010053126706144333,0.0010048076822507129,76247.45714285714,76386.7,75147.04040404041,76302.35838134459,76298.12331357833,4.235067766261636,46.38791216407599,76369.945,76633.51666587142,76106.3733341286,0.006902497202830463,20,5,1,11,1,-0.20842301105178374,159.3000000000029,2,0.0020864051407958307,1.2087793994749851
2024-11-09 21:00:00,76271.9,76533.6,76203.0,76431.1,2556.385,1648.191,125880134.5697,0.0020885831985084646,0.0020864051407958307,76259.74285714286,76381.404,75209.97171717172,76322.16478421465,76307.97343919148,14.191345023165923,39.94859873589398,76376.5,76639.26700905978,76113.73299094022,0.006880834001552366,21,5,1,11,1,-0.10390717103251346,79.5,2,0.0010396119195779819,0.6050987928972787
2024-11-09 22:00:00,76431.0,76600.0,76347.9,76510.6,3468.276,1903.761,145615230.6263,0.0010401525033658654,0.0010396119195779819,76289.01428571428,76383.292,75286.28181818181,76351.15481741239,76322.98281504399,28.1720023684029,37.59327946239576,76381.1,76650.11695504718,76112.08304495283,0.00704407124399037,22,5,1,11,1,-0.21454161781334635,164.5,2,0.002147720880375853,1.2229712433293638
2024-11-09 23:00:00,76510.6,76920.0,76461.5,76675.1,12002.045,6544.921,502262329.0928,0.002150028884886579,0.002147720880375853,76376.04285714286,76396.296,75359.61010101011,76400.99253781048,76349.06557105851,51.9269667519693,40.46001692031047,76398.35500000001,76696.28758491727,76100.42241508275,0.007799450260866482,23,5,1,11,1,-0.26651925078042815,204.89999999999418,2,0.0026687504565076573,1.3754789530804874
2024-11-10 00:00:00,76675.1,77121.9,76501.1,76880.0,10156.104,5635.736,433075727.6863,0.002672314741030579,0.0026687504565076573,76471.65714285716,76412.20800000001,75437.73636363637,76474.68599353195,76388.394049473,86.29194405894668,49.62640234803772,76423.875,76790.8707170232,76056.8792829768,0.009604216405493539,0,6,1,11,0,0.2301068399747086,-176.5,2,-0.0022984249961818747,-0.9618640862022109
2024-11-10 01:00:00,76880.0,76959.2,76670.0,76703.5,5955.85,2697.388,207062130.9686,-0.0022957856399583587,-0.0022984249961818747,76523.90000000001,76423.96800000001,75509.83737373738,76509.88814837318,76411.73523220063,98.15291617254843,59.33170511293988,76432.05,76816.79224590893,76047.30775409107,0.010067563173012588,1,6,1,11,1,-0.42321448276310125,326.0,2,0.004241125700411568,1.6946410406548231
2024-11-10 02:00:00,76703.4,77543.1,76655.6,77029.5,21406.358,11525.572,890176980.2822,0.004250132001799134,0.004241125700411568,76643.08571428573,76453.148,75587.37676767677,76589.82843323884,76457.49558756218,132.33284567666124,73.93193322568416,76458.85,76927.2025280426,75990.49747195741,0.012251100508118982,2,6,1,11,1,-0.2260245583130427,174.5,2,0.0022628037936947227,0.7451651888276059
2024-11-10 03:00:00,77029.5,77440.0,76981.6,77204.0,7529.256,3640.164,281143321.1381,0.002265365866323865,0.0022628037936947227,76776.25714285715,76484.564,75649.45151515152,76684.31636658672,76512.79221315746,171.52415342925815,93.45037726639897,76492.85500000001,77067.73661701044,75917.97338298958,0.015030988633132479,3,6,1,11,1,-2.6108280552062046,2069.699999999997,0,0.02645515251756569,7.200438972984831
2024-11-10 06:00:00,79190.7,79350.0,78700.0,78992.7,15234.26,7734.619,611370403.1013,-0.0025002935950811933,-0.0025034245490703102,77896.3,76813.264,75840.57878787878,77650.94824029444,77055.49485884048,595.4533814539609,294.7417925229106,76888.87999999999,78924.72285155019,74853.03714844979,0.052955456017832546,6,6,1,11,0,0.17055930771943117,-134.5,2,-0.0017041402050928826,-0.13213200606080017
2024-11-10 07:00:00,78992.7,79211.4,78770.0,78858.2,9753.548,4548.909,359404106.5363,-0.0017026889826528002,-0.0017041402050928826,78178.90000000001,76907.852,75886.86060606061,77836.67928024915,77189.02857735225,647.6507028969063,365.32357459770975,77007.86,79213.77946830093,74801.94053169907,0.057290761444375324,7,6,1,11,1,-0.3939618618645335,311.90000000000873,2,0.003947399358229698,0.28278457530465756
2024-11-10 08:00:00,78858.2,79177.0,78858.1,79170.1,6186.809,3290.927,260130202.3943,0.003955200600571862,0.003947399358229698,78531.27142857143,77013.7,75931.1909090909,78041.8209294416,77335.77461308763,706.046316353968,433.46812294896154,77152.89,79529.23463378605,74776.54536621395,0.061600923407692215,8,6,1,11,1,-0.3080034300954271,244.59999999999127,2,0.003084787368852317,0.20586239598605624
2024-11-10 09:00:00,79170.1,79547.3,79151.9,79414.7,10394.738,5549.827,440482790.1217,0.0030895502216112813,0.003084787368852317,78872.01428571428,77128.688,75982.97474747474,78253.0330941429,77489.7690904949,763.2640036480007,499.42729908876936,77303.305,79855.05813727179,74751.5518627282,0.06601925072341457,9,6,1,11,1,-0.22677246869158285,180.5,2,0.0022702998684821754,0.14147136520653036
2024-11-10 10:00:00,79414.7,79900.0,79317.2,79595.2,11868.118,5860.022,466403495.4042,0.002272878950622559,0.0022702998684821754,79213.6142857143,77250.688,76045.18989898989,78459.5203104286,77645.72693967816,813.7933707504417,562.3005134211038,77465.81,80170.03000498589,74761.5899950141,0.06981712332152455,10,6,1,11,1,-0.4147550192864169,331.5,2,0.004156175135681832,0.24517235978485938
2024-11-10 11:00:00,79595.1,80178.0,79590.0,79926.7,20330.722,10799.837,863290928.8415,0.004164824009488033,0.004156175135681832,79306.90000000001,77389.7,76110.28282828283,78685.24026267036,77814.68791115677,870.5523515135865,623.9508810396004,77646.86000000002,80504.55027263511,74789.16972736492,0.07360736216854348,11,6,1,11,0,0.2756345113979819,-219.6999999999971,2,-0.0027525533607751546,-0.1537605401843323
2024-11-10 12:00:00,79926.7,80200.0,79307.9,79707.0,21957.815,10131.041,806719981.4161,-0.0027487685591923716,-0.0027525533607751546,79380.65714285713,77518.836,76169.9494949495,78842.43406841338,77954.85918010598,887.5748883073975,676.6756824931599,77828.915,80726.18165689496,74931.64834310503,0.07445219188511017,12,6,1,11,1,-0.09024931372917377,72.0,2,0.0009029006294141337,0.049702018161590734
2024-11-10 13:00:00,79707.1,79950.0,79582.6,79779.0,8984.839,4072.94,324994616.8531,0.0009033083668936737,0.0009029006294141337,79492.98571428572,77659.216,76229.73838383838,78986.52113481132,78089.98072509535,896.5404097159771,720.6486279377234,78007.33,80924.42319490942,75090.23680509058,0.07479023304372609,13,6,1,11,0,0.2921557929565832,-232.39999999999418,2,-0.0029172984733465464,-0.15933669887921015
2024-11-10 14:00:00,79779.0,80053.2,79200.0,79546.6,16361.999,7937.155,631849059.4354,-0.0029130472931472307,-0.0029172984733465464,79591.32857142857,77784.82400000001,76282.81919191919,79072.68711407112,78197.87845121411,874.8086628570018,751.4806349215792,78167.76999999999,81051.00674848023,75284.53325151975,0.07377047467211201,14,6,1,11,1,-0.23640780534545103,188.5,2,0.002366876897970545,0.13075582509782632
2024-11-10 15:00:00,79546.5,79807.7,79410.5,79735.1,7185.14,3714.186,295872793.9044,0.002369680162319865,0.002366876897970545,79672.04285714286,77920.424,76338.85151515152,79174.59678882941,78311.74671609205,862.8500727373612,773.7545224847356,78344.765,81151.74702891093,75537.78297108907,0.07165716889726924,15,6,1,11,1,-0.12650918569419023,101.0,2,0.0012658927611948086,0.07196341049547803
2024-11-10 16:00:00,79735.1,79850.0,79538.8,79836.1,6318.774,3109.134,247892303.3674,0.001266694341638841,0.0012658927611948086,79732.24285714286,78061.64,76397.80202020203,79276.36651362489,78424.66177600014,851.7047376247501,789.3445655127387,78522.98,81226.49186780561,75819.46813219438,0.06885912551473765,16,6,1,11,1,-0.7327287150576622,589.2999999999884,1,0.007354263575859112,0.4359514800119199
2024-11-10 17:00:00,79836.1,80847.1,79696.0,80425.4,22743.734,13558.55,1089735216.0895,0.007381372587087709,0.007354263575859112,79850.84285714287,78236.02,76466.2,79453.14089614413,78572.86460964469,880.2762864994438,807.5309097100798,78722.695,81364.98891127792,76080.4010887221,0.06712915281363051,17,6,1,11,1,-0.255978410503066,206.40000000000873,2,0.002563065954109238,0.15622788904670015
2024-11-10 18:00:00,80425.4,81199.0,80425.4,80631.8,23123.103,11523.788,931970602.8903,0.002566353415712097,0.002563065954109238,79951.57142857143,78412.864,76530.26262626263,79634.47306596811,78725.37834439531,909.0947215727938,827.8436720826226,78928.755,81486.10804890314,76371.40195109686,0.06480155550162016,18,6,1,11,0,1.050713467529918,-838.4000000000087,3,-0.010452318376246062,-0.6556779482280234
2024-11-10 19:00:00,80631.9,80930.1,79386.0,79793.4,22923.761,10174.802,814615138.6973,-0.01039788272120934,-0.010452318376246062,79963.91428571429,78551.088,76585.401010101,79658.92336351148,78804.49106064915,854.432302862333,833.1613982385647,79084.67,81435.37962642917,76733.96037357082,0.059447921485394725,19,6,1,11,0,0.9844903847979092,-777.8999999999942,3,-0.00979675851498482,-0.6618426974167507
2024-11-10 20:00:00,79793.4,79952.4,79000.0,79015.5,17181.783,7612.836,604495639.3263,-0.009748926602952013,-0.00979675851498482,79854.84285714287,78663.9,76631.43737373737,79559.93515374049,78820.1213526402,739.8138011002884,814.4918788109096,79191.44499999999,81302.2650685983,77080.62493140169,0.05330929543205843,20,6,1,11,1,-1.146475937641911,916.3999999999942,1,0.011530986401388436,0.8682881252006595
2024-11-10 21:00:00,79015.6,80088.0,78549.2,79931.9,22559.426,11954.14,948017758.5103,0.011597724497092177,0.011530986401388436,79909.88571428573,78810.30399999999,76678.85555555555,79617.16051470349,78902.47532743246,714.6851872710249,794.5305405029328,79352.86499999999,81129.98220583095,77575.74779416903,0.04479024685072078,21,6,1,11,1,-0.9317867177633166,751.8000000000029,1,0.009361550068007159,0.8460893828867966
2024-11-10 22:00:00,79931.9,81699.8,79845.0,80683.7,29379.138,15418.934,1246640601.9906,0.009405506437354827,0.009361550068007159,80045.40000000001,78980.40800000001,76728.00505050505,79781.2435124414,79034.41789712632,746.8256153150869,784.9895554653638,79535.575,81036.91681510632,78034.23318489367,0.03775271166660513,22,6,1,11,0,0.3403805496828616,-273.6999999999971,2,-0.003398025662805608,-0.3646071763882309
2024-11-10 23:00:00,80683.6,80774.3,79978.2,80410.0,12798.744,6220.187,499950445.6161,-0.003392258907313317,-0.003398025662805608,80127.3857142857,79136.384,76771.49393939394,79877.9752797581,79136.31286867883,741.6624110792764,776.3241265881463,79695.875,80773.99077519952,78617.75922480048,0.027055748498890808,23,6,1,11,1,-0.2591203799605202,208.89999999999418,2,0.002594566778870171,0.3875279535001066
2024-11-11 00:00:00,80409.9,80872.3,80261.2,80618.9,8942.769,4243.891,342040442.1356,0.0025979355801517556,0.002594566778870171,80155.02857142857,79294.136,76819.30101010101,79991.96369825685,79246.13413863287,745.8295596239768,770.2252131953126,79763.135,80896.76911766497,78629.50088233502,0.028425014078620983,0,0,0,11,1,-0.771853383551202,627.1000000000058,1,0.007748475889814302,1.1063534348995894
2024-11-11 01:00:00,80618.9,81808.8,80403.7,81246.0,17647.272,9272.37,752655351.3274,0.0077785730145165655,0.007748475889814302,80242.77142857143,79468.776,76875.9696969697,80184.89236006349,79394.27235179413,790.620008269354,774.3041722101209,79865.9,81144.41425778737,78587.38574221262,0.032016524143279615,1,0,0,11,1,-0.28437228836847295,231.6999999999971,2,0.0028477739454919313,0.36245196107658817
2024-11-11 02:00:00,81246.0,81571.9,81062.1,81477.7,9774.43,4702.514,382534710.0578,0.00285183270561018,0.0028477739454919313,80483.3857142857,79659.74399999999,76935.54343434343,80383.78584313065,79548.6003269007,835.1855162299471,786.4804410140862,79990.15,81388.72097066868,78591.5790293313,0.034968579773101825,2,0,0,11,1,-0.22617508180018397,184.6999999999971,2,0.00226431243961196,0.2641267463337871
2024-11-11 03:00:00,81477.6,81944.6,80978.1,81662.4,10967.242,5816.926,474163579.3971,0.002266877931016653,0.00226431243961196,80861.51428571428,79845.06,76999.18787878788,80580.49571341823,79705.1780815584,875.3176318598271,804.2478791832344,80130.36,81610.96698705039,78649.75301294962,0.03695495657452145,3,0,0,11,0,0.2229975932950934,-181.6999999999971,2,-0.002227493226851637,-0.24543987916983262
2024-11-11 04:00:00,81662.3,81783.5,81157.6,81480.7,7746.648,3309.309,269695521.0963,-0.002225014204823683,-0.002227493226851637,81082.77142857143,80016.128,77060.65757575758,80718.98868058466,79836.69822451667,882.290456067989,819.8563945601853,80245.89,81770.93089456722,78720.84910543278,0.038009196348055316,4,0,0,11,0,0.8692907147322515,-702.1999999999971,3,-0.008655341376843541,-0.9208933380093399
2024-11-11 05:00:00,81479.0,81636.6,80467.0,80778.5,13883.668,5965.317,483041968.4439,-0.008617991745284437,-0.008655341376843541,81096.31428571428,80076.32,77116.08686868686,80728.14426818701,79906.46131941512,821.6829487718933,820.2217054025269,80314.08,81804.19552303743,78823.96447696257,0.037107205188366174,5,0,0,11,1,-0.20014702157757913,162.0,2,0.0020034758338581082,0.21743280637682647
2024-11-11 06:00:00,80778.6,81282.8,80624.3,80940.5,10383.672,5307.019,429695812.378,0.002005484132535207,0.0020034758338581082,81172.09999999999,80146.312,77175.45656565655,80760.81438077363,79983.05677766136,777.7576031122735,811.7288849444764,80381.345,81856.2032268698,78906.48677313021,0.03669653019291463,6,0,0,11,1,-0.2555827076239692,207.39999999999418,2,0.0025590987780533107,0.2812473717422716
2024-11-11 07:00:00,80940.6,81254.6,80788.0,81147.9,6145.925,3243.973,262766168.2795,0.002562376066369776,0.0025590987780533107,81247.67142857143,80232.52,77239.91414141415,80820.36601450077,80069.341461241,751.0245532597764,799.5880186075365,80442.405,81938.96739565958,78945.84260434042,0.03720829569080091,7,0,0,11,1,-0.151345684617743,123.0,2,0.0015146032788536975,0.16437670805656882
2024-11-11 08:00:00,81147.8,81412.1,81051.6,81270.9,8415.698,4051.28,329187397.0326,0.0015157508697083433,0.0015146032788536975,81251.22857142857,80329.02799999999,77305.34545454546,80889.6789353468,80158.34579786891,731.3331374778936,785.937042381608,80520.6,82018.79994168344,79022.40005831658,0.037212836011739345,8,0,0,11,1,-0.5472471826927117,447.20000000001164,1,0.005487500655848487,0.5969830695589445
2024-11-11 09:00:00,81270.9,81796.3,81183.4,81718.1,11149.295,5568.401,454083175.8174,0.00550258456593955,0.005487500655848487,81285.57142857143,80430.948,77375.0696969697,81017.12832990882,80273.88314668399,743.2451832248335,777.3986705502532,80617.55500000001,82163.88476734121,79071.2252326588,0.03836211027092552,9,0,0,11,1,-0.35593220338981935,291.8999999999942,2,0.003565671491555816,0.3775391331974999
2024-11-11 10:00:00,81718.2,82431.4,81683.0,82010.0,24787.358,12985.025,1065599564.086,0.003572036060554451,0.003565671491555816,81335.22857142857,80534.76,77447.89797979798,81169.87781761515,80402.48439560244,767.3934220127121,775.397620842745,80740.725,82319.96107764781,79161.4889223522,0.03911869945799475,10,0,0,11,1,-0.19313923671665512,158.6999999999971,2,0.001933259910431144,0.20098325037792053
2024-11-11 11:00:00,82010.0,82283.5,81850.0,82168.7,8221.606,4128.03,338930857.2886,0.0019351298622118929,0.001933259910431144,81433.51428571428,80637.7,77518.35555555555,81323.54276875129,80533.3151816076,790.2275871436868,778.3636141029335,80862.405,82489.68214519076,79235.12785480924,0.0402480521124931,11,0,0,11,1,-0.013750304210269348,11.30000000000291,2,0.000137512496512649,0.013888230450959244
2024-11-11 12:00:00,82168.7,82528.0,81738.4,82180.0,18311.382,9338.953,767534108.022,0.00013752195178939886,0.000137512496512649,81633.72857142857,80727.832,77591.39595959596,81455.30541971263,80655.2918352485,800.0135844641336,782.6936081751736,80979.6,82633.06259200351,79326.1374079965,0.0408365215931791,12,0,0,11,0,0.40268587569518566,-329.6000000000058,2,-0.004018772661667738,-0.3986785084752155
