PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,target_binary,target_pct_change,target_abs_change,target_multiclass,target_log_return,target_normalized_change
-12.718529808093804,-3.2993703915020984,0.07538696174040051,2.349759556417595,-0.007376294434062965,-0.47517625674113523,0.6809469990732159,-0.49660330696981914,-0.14499065808413084,-0.38914685952124217,-0.21497090691914436,-0.40115614243482284,1,-0.0397261509149315,30.39999999999418,2,0.000397340438407,0.111010992699156
-12.501666534370766,-4.793413712815002,-0.23175384685151096,0.357227922707794,0.25749972634461693,0.15180615471358216,-0.2725116278748876,-0.244406204305566,-0.07706749784217226,-0.8563161690785269,-0.5043255121645547,-0.43723477198279664,1,-0.0210347530702925,16.10000000000582,2,0.0002103696568476,0.0623265795270079
-12.526680818544206,-4.260890400212847,-0.5829844663683368,1.2865886919188634,0.29745367268134737,-0.09755143242195231,-0.06517041084244789,-0.3826270959154455,-0.12841765922580808,-0.17520519593693648,0.07142372405736042,-0.6218713259169931,1,-0.0067933717594281,5.19999999999709,2,6.793602519384753e-05,0.0208359343678291
-12.407041243920887,-4.974831382392244,-0.7668219310959762,0.5075061288100475,0.25399232442783676,0.12354158486361863,-0.47118366175609705,-0.19393070965033063,-0.05979385580535457,-0.453638607924615,-0.18903851614206682,-0.48489059248498484,0,0.1226923247972022,-93.80000000000292,2,-0.0012261711927236,-0.3763867477998023
-12.410440717029218,-4.960339174470228,-0.8726927230215777,0.798185532205823,-0.15138442110946898,-0.006945353397087029,-0.35771460749923,-0.03431245638193319,-0.03704096264750634,-0.14155224353660198,0.0029575051568405033,-0.6062232076659159,1,-0.0355655045986891,27.20000000001164,2,0.0003557183062424,0.1405509887368112
-12.418546427997082,-5.048556320551903,-0.510370646892279,0.6212503340289254,0.27201982121031054,0.055640861791815016,-0.5535043163287677,0.04086983022495234,0.006045400361786353,-0.1476044452447429,0.04761906070222404,-0.6146719014903153,0,0.2741593953021981,-209.10000000000585,2,-0.0027378426391424,-1.0813964736454926
-12.479404197300987,-4.395283187604476,-1.481071213935659,2.0545623297348357,-0.5796418341231405,-0.3096252266385608,-0.06848114401110393,-0.0933799857337893,-0.06018237000686366,0.608763825699305,0.41943039977043645,-0.6003135531866535,1,-0.1791734723792681,136.89999999999418,2,0.0017933418003765,0.8967454910903426
-12.545572995376064,-4.138486087563061,-0.6920402296088853,1.844462442439205,0.7595480693493775,-0.0551236706588364,-0.6015515247311948,-0.08576779346069147,0.03410364018274703,0.05508363288258062,-0.18169790786487552,-0.254171500845331,0,0.0802932997664429,-61.29999999998836,2,-0.0008026108194118,-0.4027780196224534
-12.441172863744695,-4.789004606827293,-1.1245934847543493,1.4075354889727798,0.002397364790160499,0.015534648598816248,-0.7202262501334581,0.23836049158449202,0.07580094271579135,0.013137126774516901,-0.2495063628194454,-0.2935442769092964,0,0.051634412632362,-39.40000000000873,2,-0.0005162108665651,-0.2924015506364092
-12.358931318531196,-5.393715359343879,-1.2660066259509735,0.7702097682547276,0.04120711203092934,0.27591674913166014,-1.199639876018608,0.44257627713409836,0.13098751337688444,-0.11354461345707466,-0.3552205662974898,-0.3722589000593743,0,0.3152529582901131,-239.8000000000029,2,-0.0031475707806295,-2.6028705319355843
-12.573784598787505,-3.7348611234676308,-2.4256856335498087,4.225808762789926,-0.5794310100557545,-0.8490307186319981,0.142850561777006,-0.2812858212775069,-0.05271241173774366,2.06570067490903,1.4409711145228616,-0.7888464582461667,1,-0.1899995669899401,144.8000000000029,2,0.0019018029512529,1.2308788259002812
-12.89960546257543,-2.1492250211360906,-1.0441246294346969,4.460829696433956,0.8673729906973088,-0.36356608942808516,-0.643672075961654,0.12786172013991962,0.024484634213675523,0.4664694271239535,-0.004911658232736158,-0.0925306436539254,1,-0.1664968076103945,127.10000000000582,2,0.0016663556758712,1.022106247530343
-12.49061482665016,-4.7739561565002955,-0.7760841430169365,1.0582017052977817,0.7275510223025998,0.42548754150983176,-1.7160149662034485,0.8762969210882707,0.17153947962547614,-0.37545859886366617,-0.40582542380232584,-0.335284816698095,0,0.1871508966444057,-142.60000000000582,2,-0.0018697598754913,-1.1444941106657611
-12.796603849522919,-2.4235915264801493,-1.6548070391583771,4.213463908835419,-0.17792793496064008,-0.3402554521580265,-0.5713032412467572,0.5986046693925817,-0.028671153279523413,1.0283221035183574,0.7845270543726436,-0.6833952310577762,1,-0.1004303032051234,76.60000000000582,2,0.0010048076822507,0.5893531107771655
-12.419414889824957,-5.273962161720982,-1.2437356565166595,0.4297475195284501,0.5461418082984109,0.6900378526187865,-2.0724331069530724,1.1384155865691363,0.16422598932265006,-0.24875739863097912,-0.2601221610908077,-0.4704324800227116,1,-0.2084230110517837,159.3000000000029,2,0.0020864051407958,1.2087793994749851
-12.470601006684445,-4.883812600008448,-0.47160975958694185,0.9170393362365988,0.9032073155547218,0.367099886709431,-1.642635402580116,1.2224685716120305,0.15272214108108836,0.4010729772552781,0.3750095536205342,-0.81778115048708,1,-0.1039071710325134,79.5,2,0.0010396119195779,0.6050987928972787
-12.467606982053127,-4.768277019285571,-0.1905101533316012,1.2826934090386741,0.6221243965998297,0.1329199018301903,-1.3398931390380955,1.4213738740529929,0.19545914883598656,0.6649021376972514,0.6363519659261412,-0.9316498208358301,1,-0.2145416178133463,164.5,2,0.0021477208803758,1.2229712433293638
-12.837070878403832,-2.1003297935277945,0.7682002393242924,4.558733626911619,1.014219282700172,-0.8299484890124016,-0.096247787066974,1.1638481478184945,0.12244769172660575,1.879861966303547,1.7781265943790872,-1.2343370817256207,1,-0.2665192507804281,204.89999999999415,2,0.0026687504565076,1.3754789530804874
-12.691151493795262,-3.019515685891435,1.1486972697291988,2.4660662442528496,1.2020525942064093,-0.6534741011569891,0.15567882992048876,0.036537358776080504,0.004347838177359171,-2.243837745290982,-0.6179823420347144,-0.7218957344137313,0,0.2301068399747086,-176.5,2,-0.0022984249961818,-0.9618640862022108
-12.39794811817986,-4.6940284186559795,0.007183779928882915,1.2063965889980657,-0.2856228384106224,-0.4759251570558913,0.015239503310297981,0.32621707376601294,0.033196922404178375,-2.0686281000673477,-0.41170754959259764,-0.8680378277333356,1,-0.4232144827631012,326.0,2,0.0042411257004115,1.6946410406548231
-13.147057231845654,0.3735919687745354,1.9255969357383755,6.2368911780474905,1.6116995166447368,-1.5550175629558882,1.4694503559242555,-0.3635300175526096,-0.19669429447455913,-0.5555121271872622,1.119257801737585,-1.200312989007091,1,-0.2260245583130427,174.5,2,0.0022628037936947,0.7451651888276059
-12.442429367778844,-3.897201681526725,1.4325100604413532,0.8075269055783941,0.857332091016177,-0.15211794926956126,-0.269595039236025,0.5899307262400456,-0.044624133616533945,-2.3315814501736942,-0.3739879623063747,-0.7785632017094681,1,-2.6108280552062046,2069.699999999997,0,0.0264551525175656,7.200438972984831
-12.48826147415742,-0.6395143339894784,2.4398864418987234,-0.42387737998418695,-1.3518648961058488,0.7215304203618707,0.6664334082781078,1.6091141124785184,-0.7174422344729566,-3.1851407819763344,0.9588614403249991,-0.7420364889535174,0,0.1705593077194311,-134.5,2,-0.0017041402050928,-0.1321320060608001
-12.240567283045106,-1.9202376845086224,2.2154790917637075,-1.1482686459880513,-1.220735080434268,0.7167589803472662,0.6225686950159034,1.2194208031146792,-0.7614470371979661,-2.3609696799972415,1.7315504035281808,-0.911544080257638,1,-0.3939618618645335,311.9000000000088,2,0.0039473993582296,0.2827845753046575
-12.086194843300616,-2.451096097337778,2.7992022407761126,-1.8122909802834974,0.26978554197138005,0.947040122059672,0.16593419040715696,0.7140105416908373,-0.800157778486455,-1.967580517288783,2.176681792255361,-0.8897685337707262,1,-0.3080034300954271,244.59999999999127,2,0.0030847873688523,0.2058623959860562
-12.112292462909068,-1.3602571511593111,3.0353523826952347,-0.45877976999499503,-0.047752552784481934,0.608854030222225,0.7089381883595748,0.5420605159177062,-0.8959722050896543,-1.3437697025495898,2.9481484369337547,-0.9810153510126003,1,-0.2267724686915828,180.5,2,0.0022702998684821,0.1414713652065303
-12.046555675830582,-0.9553557352832138,2.987397699467409,-0.634378510583014,-0.38814767780275133,0.9579761623682337,0.40703474656784194,0.7196980374340051,-0.9783607163096467,-1.847062169172521,2.579323960318879,-0.6613996041920733,1,-0.4147550192864169,331.5,2,0.0041561751356818,0.2451723597848593
-12.208687414060115,0.942882720414636,3.519681269170123,1.2442118810740133,0.11954811001231024,0.7647938952043996,0.625031760616994,0.43222923923366463,-1.0093872814551264,-1.8727992259980597,2.6203550411127567,-0.2572895364120552,0,0.2756345113979819,-219.6999999999971,2,-0.0027525533607751,-0.1537605401843323
-12.12964966758372,1.0023722554991936,2.5711465479023983,1.65293333434671,-1.8116293678711524,0.7869167101763893,0.8742599249591941,0.8113767006597127,-1.021977119747636,-2.320420677263051,1.7654684596334713,0.2827225959348944,1,-0.0902493137291737,72.0,2,0.0009029006294141,0.0497020181615907
-11.568463898458377,-2.199158511670844,2.586270224648773,-1.0141071741052934,-0.8427673974553762,1.1643080711611953,0.10485015048011948,0.43346507321892436,-0.9178024857267809,-1.776591172613911,2.076303287592194,0.18040011099041778,0,0.2921557929565832,-232.39999999999415,2,-0.0029172984733465,-0.1593366988792101
-11.885653737655934,0.10788791172644846,2.021772384140679,1.3939130618718838,-1.8822753309972284,0.8599080016814529,0.7706647770328966,0.3877430330050606,-1.0971480586435394,-1.0863239034906065,2.74897271604965,-0.15064825567851747,1,-0.236407805345451,188.5,2,0.0023668768979705,0.1307558250978263
-11.475477453722918,-2.3345501150113286,2.3739578881142025,-1.1914649272969338,-0.46274613985657814,1.5501134558918888,-0.4337227132598038,0.2164160139691792,-0.9297196719412187,-1.4262941994095992,2.2158749524970216,0.04246225685912452,1,-0.1265091856941902,101.0,2,0.0012658927611948,0.071963410495478
-11.333659664065507,-2.660827871669717,2.193690579443054,-0.9297556758192387,-0.7519189027312372,1.3989766967174888,-0.3027019296085285,0.16869183127401127,-0.8893384200307258,-0.8667375079972383,2.5547359928935207,-0.13091436849721644,1,-0.7327287150576622,589.2999999999884,1,0.0073542635758591,0.4359514800119199
-12.036353634137123,2.8049462729346955,3.4279872678853818,3.7463324422553494,1.0024026192595632,0.8745261651320471,0.48592747638784606,-0.39396596452254073,-1.1671038101469158,0.20598246747755353,3.8241233006335644,-0.5926768880282481,1,-0.255978410503066,206.40000000000876,2,0.0025630659541092,0.1562278890467001
-11.64474320918961,1.4136758146053856,2.661705949582853,1.886605670073191,-0.39789439265398513,1.6696686158468708,-0.5462968829567418,0.4755057173370873,-0.9355871702316246,-1.8101272598161393,1.6712944607628795,0.38633582747853557,0,1.050713467529918,-838.4000000000087,3,-0.010452318376246,-0.6556779482280234
-11.68302256222632,1.7331418070816653,0.40804811395793883,2.3946939459541694,-3.955084972396542,1.698206771127618,0.03494518907070131,1.2142810803553998,-1.1242157726138085,-1.698444032814878,1.240424508085639,0.35743834421778,0,0.9844903847979092,-777.8999999999942,3,-0.0097967585149848,-0.6618426974167507
-11.542319502309924,-0.04188703050013193,-0.5042056871280628,1.1951802891079946,-3.712843963147599,2.030907297565688,-0.605323776590527,0.8587214605569795,-1.0069843541465926,-1.2498643246307373,1.3418054354780014,0.15921420318701665,1,-1.146475937641911,916.3999999999942,1,0.0115309864013884,0.8682881252006595
-11.98585488254254,2.6011909076809028,2.1378532492322018,2.2456926360943186,2.3388284170234814,2.5332985997453847,-1.7764028819015898,-0.31335247166590774,-1.0667383686666714,-0.7807247590356605,1.4692041966382419,0.06842818561328316,1,-0.9317867177633166,751.8000000000029,1,0.0093615500680071,0.8460893828867966
-11.993403407399846,4.357637687543383,2.6390409967600066,3.046557982966331,1.6928898320123325,2.7443747422410993,-1.7158306346673375,0.44752433292519467,-1.0329210307711048,-1.3638426463298374,0.9234679684067096,-0.06136407343567913,0,0.3403805496828616,-273.6999999999971,2,-0.0033980256628056,-0.3646071763882309
-11.13349079716334,-0.8163791812665186,0.9639423520169959,0.10651845632997085,-1.88944537395291,2.56511270142052,-1.4103570943173513,1.322431491577247,-0.6282043666539366,-0.8267410367107609,0.6891634323717564,-0.4495758867322414,1,-0.2591203799605202,208.89999999999415,2,0.0025945667788701,0.3875279535001066
-10.970831143280236,-0.7279879541119726,1.5482891017155145,-1.828386936353382,-0.6398923790747572,-0.6442631600094992,-1.4887699873162146,-1.9569489044896071,0.2738836317418675,-0.83050443765962,-0.002957411482957953,-1.2205884827149756,1,-0.771853383551202,627.1000000000058,1,0.0077484758898143,1.1063534348995894
-11.31610133676038,2.431248849072107,2.6513019392734245,0.41027520398797307,0.8415780183855343,-0.8517119280833194,-1.0573294669927538,-2.177576629569583,0.03276050288147081,-0.3287950206086415,0.6326468963841863,-1.3206001279363506,1,-0.2843722883684729,231.6999999999971,2,0.0028477739454919,0.3624519610765881
-10.698604457051088,-0.6680486758494356,2.3204940906054032,-1.8960924980547569,-0.6242717626436796,-0.7349014915051034,-1.2081613898402885,-1.6206422550185797,0.3062030313989644,-0.9002357688739762,-0.059702322911043264,-0.8824528234607825,1,-0.2261750818001839,184.6999999999971,2,0.0022643124396119,0.2641267463337871
-10.718671645695826,0.3154731398073321,2.387634128849972,-1.0822631873565085,-0.800463794982225,-0.8718990300307932,-0.8506499417444123,-1.5490391569267021,0.16589784038371577,-0.4850412926423997,0.2902812238507484,-0.9160503757451646,0,0.2229975932950934,-181.6999999999971,2,-0.0022274932268516,-0.2454398791698326
-10.357957970343024,-1.4201261190774341,1.7985823289930065,-1.4442763743874554,-2.081014134662914,-0.9875648224055231,-1.014450651404076,-1.1864949648456344,0.352988555492673,-0.6165705640878566,0.09091490127750565,-0.843801375090953,0,0.8692907147322515,-702.1999999999971,3,-0.0086553413768435,-0.92089333800934
-10.641372664630513,0.40888215062276195,0.4817638293487578,0.9142595466435658,-3.772001480811639,-1.4101290464450535,-0.14737342988078964,-1.2228956359614034,0.1581134782303237,0.058081956401395705,0.35183210668591014,-0.7624531206436387,1,-0.2001470215775791,162.0,2,0.0020034758338581,0.2174328063768264
-10.521408951656761,-0.6152929532175554,1.3636563293652162,-0.6044306772400255,-0.7720690286636785,-0.728724245612653,-1.5162106420192614,-1.8074260481526736,0.3038772138128308,-0.3556120632928583,-0.13219870683234808,-0.42268827809143034,1,-0.2555827076239692,207.39999999999415,2,0.0025590987780533,0.2812473717422716
-10.286185643271457,-1.7156566610293629,1.2694507451042027,-1.5107458180338067,-0.5836746570909995,-0.6180685476099529,-1.7287199194794638,-1.8090203804416056,0.3405992646619613,-0.08682463242090241,0.04930310924253174,-0.5064997797723567,1,-0.151345684617743,123.0,2,0.0015146032788536,0.1643767080565688
-10.255845568815856,-1.3504091619721665,1.243738898772509,-0.48223956501490967,-0.813560398340551,-1.0311083270981645,-1.229029507045167,-1.8805653058591025,0.36207842175356625,0.5472202677732553,0.5123521920772613,-0.579799924322616,1,-0.5472471826927117,447.2000000000117,1,0.0054875006558484,0.5969830695589445
-10.347773338337905,-0.30989292998851525,2.2291310487864724,-0.0955704169061609,0.2698787122244862,-0.9432911468408656,-1.3085147202763923,-1.8288102046339012,0.3340781135705802,0.3876489974262988,0.3511569455965696,-0.4187006700095612,1,-0.3559322033898193,291.8999999999942,2,0.0035656714915558,0.3775391331974999
-10.747173622746148,3.0141663380817,2.9253333160204074,2.69493282263115,-0.3361747537801707,-1.2707073293619486,-0.6515736248088463,-1.4273287790308993,0.2996634595416564,0.02031877114708016,0.33454970689080343,-0.30205826583707324,1,-0.1931392367166551,158.6999999999971,2,0.0019332599104311,0.2009832503779205
-9.997479832480966,-1.241808801970206,2.3002536066455117,-1.6190110716003816,-0.8729612426546612,-0.535709929161446,-1.6138116736367218,-0.9300288115689097,0.3942393622206956,-0.30541332603528043,-0.1376805115360568,-0.25597374512366267,1,-0.0137503042102693,11.30000000000291,2,0.0001375124965126,0.0138882304509592
-10.343959471100511,1.610966365318533,2.216135296433621,1.4887973832370152,-1.3265586651717243,-1.1517103756964369,-0.6618986649880642,-1.0590216525463807,0.2199467653382213,0.6182367865520312,0.8256869786361672,-0.5206552458622468,0,0.4026858756951856,-329.6000000000058,2,-0.0040187726616677,-0.3986785084752155
-10.239742155733628,0.8551280491566717,1.4046831697028492,0.2674395546808055,-2.5475092994971344,-0.6051855962926652,-1.179385951542687,-0.5090022668313949,0.2475425581557997,-0.3185228031361482,-0.12318290108704023,-0.16206078307997912,1,-0.8035058548066187,663.0,1,0.0080675136000745,0.7913712594435968
-11.10203423730094,6.52557152616471,3.3776897187980905,3.664411578164905,0.7824616107409142,-0.3124764533521045,-1.5997641480585558,-1.0007991112973835,0.025825838535599718,-0.7289172951395019,0.3100307107244754,-0.21490854990480673,1,-1.903126939327726,1600.800000000003,1,0.0192146949434243,1.7943432221488365
-9.703283243547173,2.64237754541488,3.98534173927689,-2.1554395719021286,-0.8719140777717721,0.7685890455303148,-2.1733635378554474,0.4140463507594843,-0.15692904641974073,-1.0814086997496415,0.830776799017568,-0.37914442096447104,1,-1.5057149440375506,1293.9000000000087,1,0.0151716592296799,1.0687871890657663
-6.869576334567202,3.5424402989468255,-0.7690013280065915,-1.0787934161742152,-1.9513838090315216,2.9149882527828006,-2.715206847357127,-1.8763374255451994,-0.7532635320783577,0.20822754129406826,0.11321988866522034,-0.0641969327528631,1,-2.050853143200626,1821.8999999999944,0,0.020721751622208,1.7950702556263616
-6.83936146014314,5.77581931406835,1.0703814271334173,0.20684282381809374,-1.91156478269573,2.5110452707573114,-1.5759307245127563,-0.7587027446613053,-0.6003097854555614,-0.024120598931360707,-0.05381153195354376,-0.202896575793453,1,-0.8273437962622587,740.5,1,0.0083078528012905,0.7142803623600475
-6.369278257176406,3.5228899707087886,2.163225297732025,-1.7703457841432462,0.7115076173367997,2.560263608285118,-1.94247755466604,-1.1430959499928617,-0.5274246948133531,0.6526313073717807,-0.0701976961700536,0.04489507351066254,0,1.3719249762152996,-1211.300000000003,3,-0.0136259928304869,-1.1366608919526644
-6.37030942521303,3.821259402799639,-0.45064883447090914,-0.39318435823503356,-5.401753791920868,1.9383389906899249,-0.2568715812936563,0.22354836454406102,-0.6317277161703198,0.741985994582702,-0.21660838827327408,0.00905180138820909,1,-0.3831590538814655,339.6000000000058,2,0.0038389498865293,0.3210174904554304
-6.248529868378916,2.354668378494156,1.1434274482291469,-1.9468495678712998,-0.4381145955869551,2.341208263215782,-1.5092008082948671,-0.9931742614195554,-0.5174886294053797,1.2915741207446296,-0.0998661038587212,0.2856599450710212,0,0.7497840221888818,-659.6000000000058,3,-0.0074698711360448,-0.617917370642656
-6.189210020886559,2.163784502470274,-0.1408920007426277,-1.2638981654253567,-3.569187002236678,1.90854216303391,-0.5116387425271308,-0.3358477237536652,-0.5604385630252434,1.613326039071114,-0.06041129225114391,0.2576728725988937,1,-0.1339539107730769,118.0,2,0.0013404370922543,0.1105988803104776
-6.066978538916447,1.0826759242379667,0.6755451381212607,-2.0171303698676213,-0.9303166306823434,1.344589943603044,0.19545189797235954,-2.836688032933161,-0.6700332180191758,-0.15945967881958922,-0.3616953788758757,-0.043746368789041236,1,-0.2474280505274095,218.5,2,0.0024773465959065,0.2060766673096231
-6.135991734734017,1.8206181790070006,0.9115107879930352,-1.127193013298435,-0.5290449844360589,1.1380491267531643,0.4362709988615674,-2.8915293446153716,-0.6759367706060501,0.1916701324254567,-0.14305075732550632,-0.036668029299240464,0,0.4362814174369234,-383.6000000000058,2,-0.0043533246911658,-0.3629187055017537
-6.215010756387958,2.095350520706271,0.10742265729734445,-0.550258785909027,-2.361626729578262,1.0237418995407777,0.8465165273484605,-2.276591844607046,-0.6820134125254284,-0.011407791781795438,-0.7659695948879177,0.15554344769566128,0,0.8333887626120751,-726.6999999999971,3,-0.0082993525263992,-0.7403701220190697
-6.176872439450911,1.416836225009549,-0.9851249533670883,-0.8443162951534028,-3.361626077995726,1.1118745370896912,0.7759205551856589,-2.1087284633447303,-0.6527448681508129,-0.005267698152308685,-0.9785880773297765,0.23682522149782478,1,-0.0263697357981818,23.0,2,0.0002637321322434,0.0242430300264786
-6.634315027338912,3.60409144089849,-0.34188060502728373,0.9103197002462732,-0.7982969521859473,1.118371329292854,0.512150295195222,-2.723736894975045,-0.7616020731876377,0.4653772676991013,-0.8160077990058391,0.29450275432276396,0,0.7132506192012888,-617.6999999999971,3,-0.0071071901762044,-0.7117370870193374
-6.229302452190538,0.7818277726345083,-1.7917767133626408,-1.3741111930853187,-2.804747267813065,1.3511641819864675,0.3121294584128041,-2.134365336811669,-0.6629380152251373,0.19401896965232687,-1.1841400597123835,0.3858329429719541,0,0.0618139803581829,-53.5,2,-0.0006179488338665,-0.0594866956176212
-6.335512401194385,0.7963148787447415,-1.486419506328982,-1.1908704947413147,-0.8375163461530545,1.3471482711024565,-0.05367553087269003,-2.6131849546655035,-0.6461975543396296,0.7389595447283009,-0.6846205417760035,0.21793547737564936,1,-0.9758257449123507,852.8999999999942,1,0.0098061812668337,0.9272004661251804
-6.452377431322609,1.7639161688371072,0.1298418724350078,-1.0090071011631656,2.1642099107440473,1.3621430146989502,-0.40062653175602203,-2.9136079188741504,-0.627290999557245,0.9766733638927911,-0.4186441257401778,0.17284625969334674,0,0.1320920726425978,-115.29999999998836,2,-0.0013200490781444,-0.1257221764506564
-6.100986178929762,0.23750417253193512,-1.4412429728645124,-1.638381631627732,-0.8645400338337136,1.1760976677948576,0.03963146712513446,-1.9907786050283982,-0.46722068723105037,0.7561694518484767,-0.8074316968611774,0.19021502618537714,1,-0.1766883457739454,154.5,2,0.0017684462374203,0.1754637354127251
-6.000300136566541,-0.40907678571532335,-1.0030078796283026,-1.8322425749621682,0.06091893454142725,1.0886563372942255,-0.18426404775544544,-1.9336028654307658,-0.3447670198942041,0.9937755918722961,-0.7448987554656322,0.11811236568395245,1,-0.1625858456690276,142.39999999999418,2,0.0016271815989066,0.1706828316583808
-5.900221541547333,-0.7484478599234703,-1.0933955761033964,-1.8896931700121353,0.09765307055022528,0.9826894447529615,-0.12190763571825712,-1.7636742446331062,-0.30030085213875224,1.22943534002327,-0.6835456655677226,0.09921734460121057,1,-0.1438821033237669,126.19999999999708,2,0.0014398571301784,0.1537623359474577
-6.076446016909097,0.924570783565913,-0.4643729888551326,0.20507572349065764,0.07927593240302748,0.3518811431480485,0.7699042375893903,-1.6899147848443794,-0.3000271086624391,1.8899869335235047,-0.26656564626464335,0.02857250913837177,0,0.0351277772898894,-30.80000000000291,2,-0.000351216089307,-0.0393801120063796
-5.825166983583686,-0.5344398548370637,-0.8969395352445442,-1.4444274322775885,-0.4280338776160195,0.8202105042812902,0.15798830814500917,-1.159807213435825,-0.18435289094784804,1.1096872686509087,-1.1852686198406504,0.34216458846825576,1,-1.7256317284898517,1539.6000000000058,1,0.0174069428716736,2.009848692591058
-5.493367683427596,4.333288709745156,1.7311534726091313,-3.247442792511058,0.30438541292068344,3.3893541231644,-0.29336861181151624,-1.448626756085783,-1.5207542310531743,1.6029749215073523,1.8430993778696514,0.32326091277296687,0,0.2902888024172601,-261.6999999999971,2,-0.0028986827809998,-0.1215489856043973
-5.18539441801012,2.6836731290521865,0.48175638962870676,-3.483083604058817,-2.3722827685236467,2.3310279297814,1.5706252096967097,-2.6826234441299563,-1.5341165441713833,-0.5512917970572101,1.2108719781367026,-0.08016982218091363,1,-0.296947249560664,268.5,2,0.0029738901265809,0.1274499184571045
