open_time,open,high,low,close,volume,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,return,log_return,volatility,price_range,ma_7,ma_25,ma_99,atr,ema_12,ema_26,macd,macd_signal,macd_hist,rsi,bb_middle,bb_upper,bb_lower,bb_width,bb_pct,volume_change,volume_ma_7,volume_relative,obv,hour,day_of_week,is_weekend,month,target_binary,target_pct_change,target_abs_change,target_multiclass,target_log_return,target_normalized_change,predicted_return
2024-11-12 17:00:00,87089.8,87938.4,86908.7,87014.3,19517.579,9200.966,804771382.4907,-0.000868068513111,-0.0008684455027671,0.0080928979964686,0.0118234282315494,86843.87142857142,87596.584,80856.58585858585,998.4933333333332,87210.92403937169,86611.80657516245,599.1174642092374,1016.818523074238,-417.7010588650006,42.519778795014886,87912.355,89942.24769560747,85882.46230439252,0.046179918524705,0.2787924943167406,-0.3159328452932181,30879.05571428572,0.632065280123527,913856.963,17,1,0,11,1,-2.050853143200626,1821.8999999999944,0,0.020721751622208,1.7950702556263616,-0.2192902
2024-11-12 19:00:00,88836.2,89830.0,88658.1,88762.8,28023.07,14457.833,1290842165.8941,-0.0008262397536138,-0.0008265812778126,0.0085809953009449,0.0131916943768418,87403.28571428571,87877.692,81111.72929292929,1034.602666666667,87661.24857256789,86923.7041283261,737.5444442417793,907.7751494257774,-170.2307051839981,51.64007827269408,87951.41,90024.82553547117,85877.99446452883,0.0471491141636312,0.6956650719836573,0.2628550827503069,29034.217714285714,0.9651739294567528,908024.1430000002,19,1,0,11,1,-0.8273437962622587,740.5,1,0.0083078528012905,0.7142803623600475,-0.19484368
2024-11-12 20:00:00,88762.9,89920.0,88715.8,89503.3,17086.055,8498.233,759800981.7663,0.0083424587777762,0.0083078528012905,0.008570007211897,0.0135664787878719,87843.97142857143,88010.584,81244.18686868687,1043.5279999999998,87944.64109986514,87114.7853040626,829.855795802534,892.1912787011288,-62.33548289859482,49.26995024760229,87973.28,90104.61047609049,85841.94952390951,0.048454041410994,0.8589354201903333,-0.3902861106937961,25640.985571428573,0.6663571863258945,925110.1980000002,20,1,0,11,0,1.3719249762152996,-1211.300000000003,3,-0.0136259928304869,-1.1366608919526644,-0.19040143
2024-11-12 21:00:00,89502.7,89727.8,88182.5,88292.0,19641.519,9135.171,811118993.1862,-0.0135335792088113,-0.0136259928304869,0.008753117586052,0.0172654009320389,88022.62857142858,88065.224,81360.23737373737,1061.292,87998.08093065511,87201.98639267462,796.0945379804907,872.9719305570011,-76.87739257651037,45.68073804864415,87957.19,90072.96256751996,85841.41743248004,0.0481091441761602,0.5791223983947507,0.1495643084374947,23698.869142857144,0.828795622339641,905468.6790000002,21,1,0,11,1,-0.3831590538814655,339.6000000000058,2,0.0038389498865293,0.3210174904554304,-0.18359403
2024-11-12 22:00:00,88292.1,88700.0,87630.3,88631.6,12689.929,6644.888,585724828.5541,0.0038463280931455,0.0038389498865293,0.0087837933881572,0.0121154667291863,88304.3,88090.92,81478.79494949496,1067.5013333333332,88095.54540286203,87307.883696948,787.6617059140262,855.9098856284061,-68.24817971437983,45.46906877084659,87999.85,90134.76327914507,85864.93672085492,0.048520839050182,0.6479568294813787,-0.3539232378106806,21097.15328571428,0.6014995875577609,918158.6080000002,22,1,0,11,0,0.7497840221888818,-659.6000000000058,3,-0.0074698711360448,-0.617917370642656,-0.18226811
2024-11-12 23:00:00,88631.5,88631.6,87384.6,87972.0,13109.401,5920.755,520810888.3668,-0.0074420409876387,-0.0074698711360448,0.0087885529189819,0.0140694899668853,88430.31428571428,88086.24,81594.03232323233,1081.6306666666665,88076.53841780633,87357.0774971857,719.4609206206223,828.6200926268494,-109.1591720062271,51.196567692064576,87991.195,90125.0321540235,85857.35784597651,0.0485011518260092,0.4955022340941497,0.0330555040930489,18893.97185714286,0.6938404004790552,905049.2070000004,23,1,0,11,1,-0.1339539107730769,118.0,2,0.0013404370922543,0.1105988803104776,-0.17753485
2024-11-13 00:00:00,87972.0,88514.7,87627.9,88090.0,10194.856,5052.231,445362467.2565,0.0013413358795979,0.0013404370922543,0.0087524295169152,0.0100804801527759,88583.98571428572,88060.68399999998,81711.47272727273,1089.0466666666664,88078.6094304515,87411.36805296162,667.2413774898741,796.3443495994545,-129.10297210958038,57.41047635462101,87970.2,90090.77000777882,85849.62999222118,0.0482110989352944,0.5282471221323852,-0.2223248033987213,17562.154285714285,0.5805014484067526,915244.0630000004,0,2,0,11,1,-0.2474280505274095,218.5,2,0.0024773465959065,0.2060766673096231,-0.175785
2024-11-13 01:00:00,88089.9,88619.0,87713.8,88308.5,13362.512,6631.864,584736772.4533,0.0024804177545691,0.0024773465959065,0.0087145976205026,0.0102758659051718,88508.59999999999,88030.38799999999,81832.26565656565,1097.7546666666665,88113.97721038203,87477.82227127424,636.154939107786,764.3064675011209,-128.15152839333484,57.189690556784576,87962.32,90076.29205040445,85848.34794959558,0.0480654000577616,0.5818790390189325,0.3107112057296346,16301.048857142858,0.8197332648411002,928606.5750000004,1,2,0,11,0,0.4362814174369234,-383.6000000000058,2,-0.0043533246911658,-0.3629187055017537,-0.17349839
2024-11-13 02:00:00,88308.5,88384.6,87061.6,87924.9,14667.997,6668.177,584080108.3142,-0.0043438627085728,-0.0043533246911658,0.0085372004340586,0.0149815702905156,88388.90000000001,88002.83200000001,81947.84848484848,1109.2813333333331,88084.88840878478,87510.93914007494,573.9492687098391,726.2350277428646,-152.28575903302556,60.34451240947752,87877.10500000001,89840.17719426367,85914.03280573635,0.0446776710330559,0.5121735207038352,0.0976975736298682,14393.181285714283,1.019093465775942,913938.5780000004,2,2,0,11,0,0.8333887626120751,-726.6999999999971,3,-0.0082993525263992,-0.7403701220190697,-0.17193817
2024-11-13 03:00:00,87925.0,88220.0,87100.1,87198.2,12403.292,6065.178,531752306.4874,-0.0082650079783996,-0.0082993525263992,0.0086554389226552,0.012736991754336,88059.59999999999,87979.62400000001,82056.82525252526,1115.9359999999997,87948.47480743329,87487.77327784314,460.70152959015104,673.128328112322,-212.426798522171,54.996091297048594,87782.245,89679.69758532995,85884.79241467004,0.0432308967566267,0.3460976035671436,-0.1543976999722593,13724.215142857143,0.9037523727872608,901535.2860000004,3,2,0,11,1,-0.0263697357981818,23.0,2,0.0002637321322434,0.0242430300264786,-0.1712244
2024-11-13 04:00:00,87198.3,87755.0,86252.1,87221.2,20157.288,9503.178,826426181.5786,0.0002637669126197,0.0002637321322434,0.0086023036613441,0.0172354277548988,87906.62857142856,87942.668,82167.1404040404,1132.1186666666665,87836.58637552048,87468.02710911083,368.55926640964753,612.2145157717872,-243.65524936213967,51.2480564193692,87669.75,89405.50330347453,85933.99669652547,0.0395975419908127,0.3707909703809516,0.6251562891529121,13797.896428571428,1.4608957317769196,921692.5740000004,4,2,0,11,0,0.7132506192012888,-617.6999999999971,3,-0.0071071901762044,-0.7117370870193374,-0.17112914
2024-11-13 05:00:00,87221.2,87488.1,86510.2,86603.5,10499.996,4791.347,417245245.9735,-0.0070819938271887,-0.0071071901762044,0.0087037101270009,0.0112117237552339,87616.90000000001,87866.41200000001,82270.01818181817,1133.3239999999998,87646.88077928656,87403.98806398196,242.8927153045952,538.3501556783488,-295.4574403737536,49.620937172352654,87611.17,89409.8915273769,85812.4484726231,0.0410614657326661,0.2198927169483818,-0.4790967911953235,13485.048857142858,0.7786398189012333,911192.5780000002,5,2,0,11,0,0.0618139803581829,-53.5,2,-0.0006179488338665,-0.0594866956176212,-0.17099714
2024-11-13 06:00:00,86603.5,87000.0,86180.0,86550.0,9951.666,5145.826,445569333.1856,-0.0006177579428082,-0.0006179488338665,0.0081828908819676,0.0094684394972489,87413.75714285715,87789.76800000001,82373.2505050505,1138.1453333333332,87478.12989016554,87340.72968886344,137.4002013020945,458.1601648030978,-320.75996350100337,46.17791558708184,87590.06499999999,89429.79660316407,85750.33339683591,0.042007768875707,0.2173324091918566,-0.0522219246559713,13033.943857142858,0.7635191703351009,901240.9120000002,6,2,0,11,1,-0.9758257449123507,852.8999999999942,1,0.0098061812668337,0.9272004661251804,-0.17128421
2024-11-13 07:00:00,86550.0,87544.1,86525.0,87402.9,11941.657,6249.754,544814073.9371,0.0098544194107452,0.0098061812668337,0.0084342655244703,0.0117746967071057,87315.59999999999,87700.716,82484.69797979797,1116.0533333333333,87466.5560609093,87345.33489709637,121.2211638129229,390.7723646050629,-269.55120079214,52.478253105788056,87598.735,89432.9380539882,85764.5319460118,0.0418773867907612,0.4466157796504065,0.1999656137977299,13283.486857142856,0.8989851180210773,913182.5690000004,7,2,0,11,0,0.1320920726425978,-115.29999999998836,2,-0.0013200490781444,-0.1257221764506564,-0.1710073
2024-11-13 08:00:00,87402.9,87749.9,87152.1,87287.6,8892.946,4293.286,375358087.8936,-0.0013191781966043,-0.0013200490781444,0.0083667931676132,0.0068395899907209,87169.75714285715,87628.40400000001,82593.2595959596,1111.1373333333331,87439.02435923094,87341.05823805169,97.96612117925542,332.21111591990143,-234.244994740646,37.3760923438112,87640.43500000001,89401.48265621779,85879.38734378223,0.0401880172369701,0.3998224157210504,-0.255300499754766,12644.977428571428,0.7032789145124386,904289.6230000004,8,2,0,11,1,-0.1766883457739454,154.5,2,0.0017684462374203,0.1754637354127251,-0.1702906
2024-11-13 09:00:00,87287.6,87603.5,87132.4,87442.1,6736.536,3461.542,302610708.8104,0.001770010860649,0.0017684462374203,0.0074360443043258,0.0053971010773581,87100.78571428571,87547.244,82703.85151515152,1108.752,87439.49753473388,87348.54281301163,90.95472172224254,283.95983708036965,-193.0051153581271,39.37438653515055,87691.615,89360.20695639432,86023.02304360569,0.0380559066313083,0.4252318701873705,-0.2424854485791322,11511.91157142857,0.5851796166259146,911026.1590000002,9,2,0,11,1,-0.1625858456690276,142.39999999999418,2,0.0016271815989066,0.1706828316583808,-0.1708946
2024-11-13 10:00:00,87442.1,87612.9,87175.0,87584.5,5570.35,2860.293,249983949.9974,0.0016285061772303,0.0016271815989066,0.0071884952637068,0.0050078852177611,87155.97142857143,87539.62,82815.57474747475,1108.705333333333,87461.80560631328,87366.0211231607,95.7844831525872,246.32476629481317,-150.54028314222597,32.91849161414373,87718.76999999999,89360.2643129249,86077.27568707507,0.0374262957158408,0.4591012899213951,-0.1731136002242101,10535.776999999998,0.5287080392836714,916596.5090000002,10,2,0,11,1,-0.1438821033237669,126.19999999999708,2,0.0014398571301784,0.1537623359474577,-0.17123923
2024-11-13 11:00:00,87584.5,88154.3,87501.4,87710.7,11202.249,5916.497,519498994.3685,0.0014408942221511,0.0014398571301784,0.0071707225996577,0.0074545153537441,87225.90000000001,87569.164,82928.4101010101,1113.1586666666667,87500.09705149585,87391.55289181785,108.54415967800014,218.76864497145056,-110.2244852934504,43.58600904777662,87771.31,89335.55136096857,86207.06863903142,0.0356435687462925,0.4806263913254183,1.01104939545989,9256.485714285713,1.2102054003833609,927798.758,11,2,0,11,0,0.0351277772898894,-30.80000000000291,2,-0.000351216089307,-0.0393801120063796,-0.17176586
2024-11-13 12:00:00,87710.7,88072.6,87551.0,87679.9,7154.003,3356.349,294784563.9148,-0.0003511544201563,-0.000351216089307,0.0069028419272832,0.0059468229075814,87379.67142857143,87587.18,83040.88181818182,1114.8413333333335,87527.7590435734,87412.91193687022,114.84710670317872,197.9843373177962,-83.13723061461747,38.7311435811209,87800.81,89332.86562754461,86268.75437245538,0.0348984394914947,0.4605399445600475,-0.3613779697273288,8778.486714285715,0.8149471808572538,920644.755,12,2,0,11,1,-1.7256317284898517,1539.6000000000058,1,0.0174069428716736,2.009848692591058,-0.17310677
2024-11-13 23:00:00,89761.2,90663.6,89300.0,90413.3,13086.161,7049.118,635384160.2766,0.0072648315753354,0.007238569801298,0.0107031165500461,0.0151914190095498,90553.45714285714,88982.11200000001,84659.45454545454,1289.38,90043.66029136664,89298.34008656378,745.3202048028616,842.6803995148892,-97.36019471202768,62.13289340433176,89252.96,93559.04283069869,84946.87716930133,0.0964916531776353,0.6347326614025822,0.1729139445257788,26751.214571428573,0.4891800693781049,934975.486,23,2,0,11,0,0.2902888024172601,-261.6999999999971,2,-0.0028986827809998,-0.1215489856043973,-0.17405415
2024-11-14 00:00:00,90413.3,90550.2,89736.8,90151.6,12022.075,5699.52,513635956.7447,-0.0028944856564243,-0.0028986827809998,0.0107346062449057,0.0089964640158029,90249.0,89069.29600000002,84798.04545454546,1279.708,90060.26640038715,89361.54452459827,698.7218757888768,813.8886947696868,-115.16681898081004,60.3816009770538,89399.48,93612.899722043,85186.06027795699,0.0942604973103424,0.5892529168249254,-0.081313839864877,25645.91757142857,0.4687714902972889,922953.411,0,3,0,11,1,-0.296947249560664,268.5,2,0.0029738901265809,0.1274499184571045,-0.1706733
2024-11-14 01:00:00,90151.6,90508.8,89531.7,90420.1,11139.268,5639.891,507910137.192,0.0029783165246095,0.0029738901265809,0.0107381279270305,0.0108384099672108,89899.28571428571,89162.5,84938.54545454546,1268.0053333333333,90115.6254157122,89439.9560412972,675.6693744149961,786.2448306987487,-110.5754562837526,60.83240044778508,89590.31000000001,93611.88710823371,85568.73289176631,0.0897770553139887,0.6031672373384434,-0.0734321654123768,24783.768,0.4494582099057738,934092.679,1,3,0,11,0,0.304841184177107,-274.8000000000029,2,-0.0030437748556314,-0.1366628029771444,-0.16957852
2024-11-14 02:00:00,90420.1,90642.5,89706.1,90145.3,8167.335,3810.176,343309551.7739,-0.0030391472692465,-0.0030437748556314,0.0107131226520446,0.0103561044502272,89888.78571428571,89235.97200000001,85074.60808080807,1269.8759999999995,90120.19073637186,89492.2037419434,627.9869944284583,754.5932634446907,-126.60626901623245,59.66823529411767,89770.07500000001,93532.50314871012,86007.64685128992,0.0838236605842224,0.5498647396268063,-0.2667978721761609,18177.720142857142,0.4493046947479449,925925.3440000002,2,3,0,11,0,0.174801084589049,-157.3000000000029,2,-0.0017464848529745,-0.0836162147329824,-0.16863702
2024-11-14 03:00:00,90145.3,90277.0,89567.2,89988.0,6536.528,3046.901,274002151.6467,-0.0017449606357735,-0.0017464848529745,0.010546987615382,0.0078739546043998,89923.87142857142,89318.496,85207.01212121212,1271.1919999999998,90099.85370000696,89528.92939068934,570.9243093176046,717.8594726192736,-146.93516330166892,53.380191243611286,89899.33,93493.19020880284,86305.46979119716,0.0799529920590696,0.5123363173368303,-0.1996743123674981,13662.052285714288,0.478444077310033,919388.816,3,3,0,11,1,-0.200955536923908,181.1999999999971,2,0.0020115772347846,0.1008386467320763,-0.16660643
2024-11-14 04:00:00,89988.1,90258.2,89333.8,90169.2,7990.557,3776.981,339362938.6292,0.002013601813575,0.0020115772347846,0.0105454675517635,0.0102724693598375,90149.8142857143,89437.336,85343.02929292929,1264.7826666666665,90110.52236154434,89576.35684323208,534.1655183122639,681.1206817578717,-146.9551634456078,42.42944358745952,90043.41,93420.94299872391,86665.87700127608,0.0750201041636233,0.5186215797221698,0.2224466872933153,10014.127142857144,0.7979284550725411,927379.373,4,3,0,11,0,0.1805421151980901,-162.5,2,-0.001803793338178,-0.0962240783799096,-0.16446795
2024-11-14 05:00:00,90169.1,90169.1,89692.3,90006.7,4737.939,2340.784,210518685.8135,-0.0018021674806918,-0.001803793338178,0.0104145328073463,0.005287842509241,90184.8857142857,89548.756,85474.11212121212,1264.3439999999996,90094.54969053752,89608.23411410452,486.3155764330004,642.1596606928974,-155.84408425989704,34.37184601336085,90171.64,93320.32021635056,87022.95978364945,0.0698374836334472,0.473808073753648,-0.4070577307689563,9097.123285714286,0.520817279396471,922641.434,5,3,0,11,0,0.7505356171406463,-670.5,3,-0.0074773311237322,-0.4258927257954442,-0.1633238
2024-11-14 06:00:00,90006.8,90349.1,89311.1,89336.2,7690.35,3398.139,305618194.9642,-0.0074494454301735,-0.0074773311237322,0.0105711621205422,0.0115324619917606,90031.01428571428,89658.064,85596.65959595959,1265.297333333333,89977.8805073779,89588.08343898522,389.79706839266873,591.6871422328517,-201.8900738401829,32.8921951892563,90259.225,93195.1596299003,87323.29037009971,0.0650556135375701,0.3428055940688033,0.6231424676425763,8326.293142857143,0.9236222972280652,914951.084,6,3,0,11,1,-1.6325896922336658,1482.699999999997,1,0.0164606328466964,1.0100361124525428,-0.16211909
2024-11-14 07:00:00,89336.2,90900.0,89095.5,90818.9,15034.799,8216.219,739658686.0603,0.0165968554740407,0.0164606328466964,0.0108859975894437,0.0201989786894898,90126.34285714288,89828.82,85713.27777777778,1281.0119999999995,90107.26812162744,89679.25503609926,428.0130855281896,558.9523308919192,-130.9392453637297,42.78916724954925,90414.635,93101.00777600844,87728.26222399158,0.0594234058680528,0.5752436526327269,0.9550214229521414,8756.682285714285,1.7169515244977975,929985.883,7,3,0,11,0,0.2471438821126881,-223.89999999999415,2,-0.0024683898387526,-0.1666931722950337,-0.16249803
2024-11-14 08:00:00,90818.9,91489.4,90370.0,90595.0,19484.556,9020.56,821008550.8942,-0.0024653458696372,-0.0024683898387526,0.0109018905875092,0.0123256282557925,90151.32857142856,89956.504,85828.47272727272,1280.3426666666662,90182.30379522324,89747.08799638947,435.2157988337567,534.2050244802867,-98.98922564653004,38.38987465906649,90560.39,92918.25296633093,88202.52703366907,0.0520727211163937,0.5073392729972466,0.2959638502649753,9948.866285714286,1.958469984462264,910501.3270000002,8,3,0,11,1,-0.3843003150272972,349.5,2,0.0038504064602618,0.2964548873200446,-0.16053821
2024-11-14 09:00:00,90595.0,90955.0,90394.3,90944.5,8305.009,4288.63,388954348.8154,0.0038578287984987,0.0038504064602618,0.0109119862226422,0.0061890832827418,90265.5,90102.78,85949.19797979797,1279.038666666666,90299.56474980424,89835.78518184363,463.7795679606206,520.1199331763535,-56.340365215732845,54.84478269577407,90646.64,92922.7624020354,88370.51759796459,0.0502196750378262,0.5654314547701038,-0.5737645240671638,9968.534,0.8331224029531323,918806.336,9,3,0,11,1,-0.2147241283209755,195.6999999999971,2,0.0021495499111535,0.1719591176862157,-0.16192164
2024-11-14 10:00:00,90944.0,91474.0,90867.3,91140.2,12662.122,6191.519,564661899.9556,0.0021518618498095,0.0021495499111535,0.010912488078744,0.0066711382828993,90430.1,90250.70399999998,86073.2585858586,1280.906666666666,90428.89324983436,89932.4085017086,496.4847481257602,515.3928961662348,-18.908148040474543,59.69509488403068,90625.5,92873.4665889995,88377.5334110005,0.0496100234260664,0.6144812388490781,0.5246367583707614,10843.61885714286,1.1677026061884557,931468.458,10,3,0,11,1,-0.4331595960964329,396.5,2,0.0043410045019106,0.3527632500768715,-0.16179182
2024-11-14 11:00:00,91140.2,91726.1,90500.0,91536.7,17664.835,9117.423,830720851.738,0.0043504403106422,0.0043410045019106,0.0109260252368963,0.0134529000375246,90625.45714285714,90408.792,86198.17373737373,1292.4479999999994,90599.32505755214,90051.2449089912,548.0801485609409,521.930346645176,26.149801915764897,72.85946825827455,90571.93,92666.81692130328,88477.04307869673,0.046259076543986,0.7302677987506326,0.3950927814469012,12225.658571428572,1.444898440177514,949133.293,11,3,0,11,0,0.2830902854237926,-258.3999999999942,2,-0.0028269033950286,-0.2466958931025425,-0.16273086
2024-11-14 12:00:00,91536.8,91645.0,90965.0,91278.3,10596.317,4878.126,445464973.9461,-0.0028229114661113,-0.0028269033950286,0.0109586491532301,0.0074287062689541,90807.1142857143,90551.496,86318.00808080808,1293.342666666666,90703.78274100566,90142.1378786968,561.6448623088509,529.8732497779109,31.771612530939933,63.7038642891985,90520.245,92481.08834431448,88559.40165568555,0.0433238629505357,0.693298205641466,-0.4001462793170726,13062.569714285712,0.8111969720943554,938536.976,12,3,0,11,0,0.5295299980726309,-480.8000000000029,3,-0.0052813291778093,-0.4904012361761037,-0.1638798
2024-11-14 13:00:00,91278.3,91430.0,90613.9,90797.5,11962.163,5651.389,514005025.4166,-0.0052674074780095,-0.0052813291778093,0.0105121102393008,0.0089407887745499,91015.87142857144,90676.2,86431.16262626264,1294.2453333333328,90718.20078085094,90190.68322101618,527.517559834756,529.40211178928,-1.8845519545239997,53.58128262490677,90445.98,92230.31362775936,88661.64637224065,0.0394563390823862,0.5985017584523705,0.1288981822646493,13672.828714285712,0.8748857496840894,926574.813,13,3,0,11,0,2.2849141368853187,-2028.300000000003,4,-0.0225920092025615,-2.273453762731238,-0.16466667
2024-11-14 15:00:00,88769.1,89650.8,87855.0,88000.0,39220.858,19074.917,1693586481.3325,-0.0086651676482383,-0.0087029285077909,0.0098487597614602,0.0202300124705556,90352.34285714288,90515.668,86604.24848484847,1343.6959999999997,90046.2999673548,89930.91497000419,115.38499735061488,415.16896529806667,-299.7839679474518,34.14359283477252,90130.095,91965.6352170236,88294.55478297641,0.0407309060757916,-0.080236537517561,-0.1217500339860969,20724.181571428573,1.8925166171132133,842695.9880000001,15,3,0,11,1,-1.3739284221285453,1225.8999999999942,1,0.0138345417062095,1.3357375541322642,-0.16647677
2024-11-14 16:00:00,87999.9,89280.0,87555.0,89225.9,29047.575,15023.91,1327851186.9655,0.0139306818181816,0.0138345417062095,0.0103681451278533,0.0196022950026079,90106.82857142856,90380.38,86699.67171717172,1356.3239999999996,89920.08458776175,89878.69163889223,41.39294886952848,340.4137620123591,-299.0208131428306,44.64368941088733,90104.27,91976.9354261536,88231.60457384639,0.0415666299977482,0.2654759927393596,-0.2593845091303204,23687.405285714285,1.226287752906326,871743.5630000001,16,3,0,11,1,-0.0448099442228233,40.0,2,0.000448199868785,0.0427198574196305,-0.1715504
