open_time,open,high,low,close,volume,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,return,log_return,volatility,price_range,ma_7,ma_25,ma_99,atr,ema_12,ema_26,macd,macd_signal,macd_hist,rsi,bb_middle,bb_upper,bb_lower,bb_width,bb_pct,volume_change,volume_ma_7,volume_relative,obv,hour,day_of_week,is_weekend,month,target_binary,target_pct_change,target_abs_change,target_multiclass,target_log_return,target_normalized_change
2024-11-09 13:00:00,76269.5,76495.0,76269.4,76406.4,4748.896,3155.457,240944036.1669,0.001794950799467676,0.0017933418003765027,0.003533024325231826,0.002957932069831398,76459.28571428571,76416.056,74665.72020202021,496.65599999999955,76428.90979117974,76335.31165229007,93.59813888967619,135.65206408398745,-42.05392519431126,46.74566374720928,76481.63500000001,76786.02102412356,76177.24897587646,0.00795971540418958,0.37641515372355483,0.06555231103589931,3584.8608571428567,1.3247085979746733,374219.2019999999,13,5,1,11,0,0.08029329976644295,-61.29999999998836,2,-0.0008026108194118976,-0.40277801962245346
2024-11-09 14:00:00,76406.3,76429.8,76255.0,76345.1,4005.437,1691.728,129086684.9373,-0.0008022888135024164,-0.0008026108194118976,0.0032186586198694293,0.0022877694640363808,76433.74285714285,76418.648,74742.0505050505,488.1573333333328,76416.0159771521,76336.03671517082,79.9792619812797,124.51750366344591,-44.5382416821662,47.207769684356855,76458.74,76728.23241488724,76189.24758511277,0.007049355374865916,0.28915918645140876,-0.15655407067242577,3669.0734285714284,1.0916753447367054,370213.7649999999,14,5,1,11,0,0.051634412632362015,-39.40000000000873,2,-0.0005162108665651693,-0.29240155063640927
2024-11-09 15:00:00,76345.0,76411.7,76266.8,76305.7,2142.101,1095.062,83581952.5872,-0.0005160776526589306,-0.0005162108665651693,0.002675237559349893,0.0018979631933983127,76400.27142857143,76440.53199999999,74817.43535353536,481.67599999999936,76399.04428835947,76333.78955083319,65.25473752628022,112.66495043601277,-47.41021290973255,50.263133598005595,76429.305,76613.56310814891,76245.04689185107,0.004821661224027063,0.16458735183556372,-0.4652016746237676,3375.2275714285715,0.6346537987935882,368071.6639999999,15,5,1,11,0,0.31525295829011313,-239.8000000000029,2,-0.0031475707806295776,-2.6028705319355843
2024-11-09 16:00:00,76305.6,76317.9,76028.0,76065.9,6805.752,2845.706,216624640.8084,-0.003142622372902748,-0.0031475707806295776,0.0023791079855232547,0.0037991969134636796,76331.8,76426.236,74890.82727272727,476.3359999999994,76347.79132091955,76313.94587834967,33.84544256988738,96.90104886278769,-63.05560629290031,35.35663871128429,76404.425,76639.70404932274,76169.14595067727,0.006158780707340882,-0.219411696397259,2.1771387063448455,3936.525142857143,1.728872991539021,361265.9119999999,16,5,1,11,1,-0.18999956698994014,144.8000000000029,2,0.0019018029512529564,1.2308788259002812
2024-11-09 17:00:00,76065.9,76218.0,75683.2,76210.7,12580.276,6302.07,478678322.137,0.0019036125254550118,0.0019018029512529564,0.002033106617209517,0.007030745708655297,76297.41428571429,76438.004,74954.09191919191,466.93999999999943,76326.70034847039,76306.29803477688,20.40231369351386,81.60130182893293,-61.19898813541907,45.26775089250292,76391.79000000001,76640.49212916302,76143.087870837,0.006511226642627645,0.13592993632692557,0.8484769941661112,5331.792142857143,2.35948357755346,373846.1879999999,17,5,1,11,1,-0.16649680761039454,127.10000000000582,2,0.001666355675871218,1.022106247530343
2024-11-09 18:00:00,76210.6,76376.8,76163.8,76337.8,4608.518,2241.142,170955982.8093,0.0016677448179849286,0.001666355675871218,0.0017127049813089063,0.0027948868005238116,76277.3,76435.91600000001,75021.99595959595,456.51333333333275,76328.40798716724,76308.63151388912,19.776473278121557,69.23633611877067,-49.45986284064911,48.82047477744798,76391.18000000001,76640.37306908862,76141.9869309114,0.006524131950536892,0.3928942923749137,-0.6336711531607097,5621.103714285714,0.819859983776445,378454.7059999999,18,5,1,11,0,0.18715089664440576,-142.60000000000582,2,-0.0018697598754913254,-1.1444941106657611
2024-11-09 19:00:00,76337.8,76700.0,76096.0,76195.2,11288.292,5727.666,437810353.3294,-0.0018680129634336406,-0.0018697598754913254,0.0017145156774270903,0.007912200770784592,76266.68571428572,76411.604,75082.901010101,458.5066666666661,76307.91445067998,76300.22917883741,7.685271842565271,56.92612326352958,-49.24085142096431,36.941372519315415,76376.83,76636.77602759178,76116.88397240822,0.006806934186500824,0.15063901594750215,1.449440796368811,6597.038857142857,1.7111149781659616,367166.4139999999,19,5,1,11,1,-0.10043030320512347,76.60000000000582,2,0.0010048076822507129,0.5893531107771655
2024-11-09 20:00:00,76195.2,76346.1,76158.8,76271.8,2555.552,1364.346,104051926.4795,0.0010053126706144333,0.0010048076822507129,0.001516442464067295,0.0024581600940742055,76247.45714285714,76386.7,75147.04040404041,453.9759999999994,76302.35838134459,76298.12331357833,4.235067766261636,46.38791216407599,-42.152844397814356,41.79071317485034,76369.945,76633.51666587142,76106.3733341286,0.006902497202830463,0.3138172407957401,-0.7736103920770299,6283.704,0.4066951594155295,369721.9659999999,20,5,1,11,1,-0.20842301105178374,159.3000000000029,2,0.0020864051407958307,1.2087793994749851
2024-11-09 21:00:00,76271.9,76533.6,76203.0,76431.1,2556.385,1648.191,125880134.5697,0.0020885831985084646,0.0020864051407958307,0.0015622163066876119,0.004334492781745385,76259.74285714286,76381.404,75209.97171717172,447.1373333333328,76322.16478421465,76307.97343919148,14.191345023165923,39.94859873589398,-25.75725371272806,46.86316928069275,76376.5,76639.26700905978,76113.73299094022,0.006880834001552366,0.6038943210477077,0.0003259569752445124,6076.696571428572,0.42068662964341813,372278.3509999999,21,5,1,11,1,-0.10390717103251346,79.5,2,0.0010396119195779819,0.6050987928972787
2024-11-09 22:00:00,76431.0,76600.0,76347.9,76510.6,3468.276,1903.761,145615230.6263,0.0010401525033658654,0.0010396119195779819,0.0015440414887509925,0.0032983998639296336,76289.01428571428,76383.292,75286.28181818181,439.1599999999996,76351.15481741239,76322.98281504399,28.1720023684029,37.59327946239576,-9.421277093992863,49.04706339945567,76381.1,76650.11695504718,76112.08304495283,0.00704407124399037,0.740691148959905,0.35671113701574675,6266.150142857143,0.5534939190618545,375746.6269999999,22,5,1,11,1,-0.21454161781334635,164.5,2,0.002147720880375853,1.2229712433293638
2024-11-09 23:00:00,76510.6,76920.0,76461.5,76675.1,12002.045,6544.921,502262329.0928,0.002150028884886579,0.002147720880375853,0.0015655649979198732,0.005992633700428437,76376.04285714286,76396.296,75359.61010101011,433.00666666666626,76400.99253781048,76349.06557105851,51.9269667519693,40.46001692031047,11.46694983165883,53.81632293319249,76398.35500000001,76696.28758491727,76100.42241508275,0.007799450260866482,0.9644423168362923,2.4605218846481653,7008.477714285714,1.7125038402470283,387748.6719999999,23,5,1,11,1,-0.26651925078042815,204.89999999999418,2,0.0026687504565076573,1.3754789530804874
2024-11-10 00:00:00,76675.1,77121.9,76501.1,76880.0,10156.104,5635.736,433075727.6863,0.002672314741030579,0.0026687504565076573,0.0016323483098957606,0.008096500689271854,76471.65714285716,76412.20800000001,75437.73636363637,434.25333333333276,76474.68599353195,76388.394049473,86.29194405894668,49.62640234803772,36.66554171090896,61.82018753447321,76423.875,76790.8707170232,76056.8792829768,0.009604216405493539,1.121430957968337,-0.15380220620735885,6662.167428571428,1.5244444257651715,397904.7759999999,0,6,1,11,0,0.2301068399747086,-176.5,2,-0.0022984249961818747,-0.9618640862022109
2024-11-10 01:00:00,76880.0,76959.2,76670.0,76703.5,5955.85,2697.388,207062130.9686,-0.0022957856399583587,-0.0022984249961818747,0.001680088758544818,0.003761706555671138,76523.90000000001,76423.96800000001,75509.83737373738,431.38399999999945,76509.88814837318,76411.73523220063,98.15291617254843,59.33170511293988,38.82121105960855,55.73052030780187,76432.05,76816.79224590893,76047.30775409107,0.010067563173012588,0.8527686430154221,-0.4135694159886507,6854.643428571428,0.8688781644242661,391948.9259999999,1,6,1,11,1,-0.42321448276310125,326.0,2,0.004241125700411568,1.6946410406548231
2024-11-10 02:00:00,76703.4,77543.1,76655.6,77029.5,21406.358,11525.572,890176980.2822,0.004250132001799134,0.004241125700411568,0.0018534848904405035,0.011570543157148184,76643.08571428573,76453.148,75587.37676767677,439.4279999999995,76589.82843323884,76457.49558756218,132.33284567666124,73.93193322568416,58.400912450977074,68.27626010003837,76458.85,76927.2025280426,75990.49747195741,0.012251100508118982,1.10920990688887,2.594173459707682,8300.081428571428,2.579053974857734,413355.2839999999,2,6,1,11,1,-0.2260245583130427,174.5,2,0.0022628037936947227,0.7451651888276059
2024-11-10 03:00:00,77029.5,77440.0,76981.6,77204.0,7529.256,3640.164,281143321.1381,0.002265365866323865,0.0022628037936947227,0.0018653534188165207,0.005950966837380408,76776.25714285715,76484.564,75649.45151515152,437.46399999999943,76684.31636658672,76512.79221315746,171.52415342925815,93.45037726639897,78.07377616285918,68.83975812547239,76492.85500000001,77067.73661701044,75917.97338298958,0.015030988633132479,1.118514298385621,-0.6482701074138815,9010.610571428571,0.8355988687241965,420884.5399999999,3,6,1,11,1,-2.6108280552062046,2069.699999999997,0,0.02645515251756569,7.200438972984831
2024-11-10 06:00:00,79190.7,79350.0,78700.0,78992.7,15234.26,7734.619,611370403.1013,-0.0025002935950811933,-0.0025034245490703102,0.0056875057695751855,0.008208034529307103,77896.3,76813.264,75840.57878787878,473.27733333333276,77650.94824029444,77055.49485884048,595.4533814539609,294.7417925229106,300.7115889310503,85.45917131087948,76888.87999999999,78924.72285155019,74853.03714844979,0.052955456017832546,1.0166950873438103,-0.6483182284812127,21053.529714285713,0.7235964803404394,406106.5399999999,6,6,1,11,0,0.17055930771943117,-134.5,2,-0.0017041402050928826,-0.13213200606080017
2024-11-10 07:00:00,78992.7,79211.4,78770.0,78858.2,9753.548,4548.909,359404106.5363,-0.0017026889826528002,-0.0017041402050928826,0.0057187333961459886,0.00558785811853493,78178.90000000001,76907.852,75886.86060606061,473.38933333333273,77836.67928024915,77189.02857735225,647.6507028969063,365.32357459770975,282.32712829919654,82.15561007603168,77007.86,79213.77946830093,74801.94053169907,0.057290761444375324,0.919403343274628,-0.3597622726670019,20996.021714285715,0.46454267064144233,396352.9919999999,7,6,1,11,1,-0.3939618618645335,311.90000000000873,2,0.003947399358229698,0.28278457530465756
2024-11-10 08:00:00,78858.2,79177.0,78858.1,79170.1,6186.809,3290.927,260130202.3943,0.003955200600571862,0.003947399358229698,0.005739975006589151,0.0040439675265222155,78531.27142857143,77013.7,75931.1909090909,474.6413333333326,78041.8209294416,77335.77461308763,706.046316353968,433.46812294896154,272.57819340500646,82.92223642915255,77152.89,79529.23463378605,74776.54536621395,0.061600923407692215,0.9244354903998367,-0.3656863123039944,21029.015857142855,0.29420344927356873,402539.8009999999,8,6,1,11,1,-0.3080034300954271,244.59999999999127,2,0.003084787368852317,0.20586239598605624
2024-11-10 09:00:00,79170.1,79547.3,79151.9,79414.7,10394.738,5549.827,440482790.1217,0.0030895502216112813,0.003084787368852317,0.005742392034742101,0.0049943097204627595,78872.01428571428,77128.688,75982.97474747474,473.90133333333284,78253.0330941429,77489.7690904949,763.2640036480007,499.42729908876936,263.8367045592313,86.55614851822413,77303.305,79855.05813727179,74751.5518627282,0.06601925072341457,0.9137145888370303,0.6801452897608442,19455.927285714286,0.5342710140386083,412934.53899999993,9,6,1,11,1,-0.22677246869158285,180.5,2,0.0022702998684821754,0.14147136520653036
2024-11-10 10:00:00,79414.7,79900.0,79317.2,79595.2,11868.118,5860.022,466403495.4042,0.002272878950622559,0.0022702998684821754,0.005713617550426033,0.0073386917031733785,79213.6142857143,77250.688,76045.18989898989,477.8999999999994,78459.5203104286,77645.72693967816,813.7933707504417,562.3005134211038,251.49285732933788,86.86604250787592,77465.81,80170.03000498589,74761.5899950141,0.06981712332152455,0.8937161170455705,0.14174287028687016,20075.764714285713,0.5911664222461607,424802.65699999995,10,6,1,11,1,-0.4147550192864169,331.5,2,0.004156175135681832,0.24517235978485938
2024-11-10 11:00:00,79595.1,80178.0,79590.0,79926.7,20330.722,10799.837,863290928.8415,0.004164824009488033,0.004156175135681832,0.005727991877215615,0.007387389424725894,79306.90000000001,77389.7,76110.28282828283,479.4186666666662,78685.24026267036,77814.68791115677,870.5523515135865,623.9508810396004,246.60147047398607,87.34934609795707,77646.86000000002,80504.55027263511,74789.16972736492,0.07360736216854348,0.8988955734341576,0.7130535776607547,16726.64357142857,1.2154693147600575,445133.37899999996,11,6,1,11,0,0.2756345113979819,-219.6999999999971,2,-0.0027525533607751546,-0.1537605401843323
2024-11-10 12:00:00,79926.7,80200.0,79307.9,79707.0,21957.815,10131.041,806719981.4161,-0.0027487685591923716,-0.0027525533607751546,0.005728503526772369,0.011161476703029223,79380.65714285713,77518.836,76169.9494949495,486.5199999999996,78842.43406841338,77954.85918010598,887.5748883073975,676.6756824931599,210.89920581423758,83.15905224283168,77828.915,80726.18165689496,74931.64834310503,0.07445219188511017,0.8241132457605357,0.08003124532419448,13675.144285714287,1.6056733692337117,423175.56399999995,12,6,1,11,1,-0.09024931372917377,72.0,2,0.0009029006294141337,0.049702018161590734
2024-11-10 13:00:00,79707.1,79950.0,79582.6,79779.0,8984.839,4072.94,324994616.8531,0.0009033083668936737,0.0009029006294141337,0.005731680209529535,0.004609376078166113,79492.98571428572,77659.216,76229.73838383838,487.59599999999955,78986.52113481132,78089.98072509535,896.5404097159771,720.6486279377234,175.89178177825374,82.82952213737231,78007.33,80924.42319490942,75090.23680509058,0.07479023304372609,0.8036704489064171,-0.5908136123744553,12782.369857142856,0.7029087016269697,432160.40299999993,13,6,1,11,0,0.2921557929565832,-232.39999999999418,2,-0.0029172984733465464,-0.15933669887921015
2024-11-10 14:00:00,79779.0,80053.2,79200.0,79546.6,16361.999,7937.155,631849059.4354,-0.0029130472931472307,-0.0029172984733465464,0.005789388881160675,0.01069454367690742,79591.32857142857,77784.82400000001,76282.81919191919,494.33199999999954,79072.68711407112,78197.87845121411,874.8086628570018,751.4806349215792,123.3280279354226,78.04113737696656,78167.76999999999,81051.00674848023,75284.53325151975,0.07377047467211201,0.7391114778775627,0.8210675783951165,13726.434285714287,1.1920065079850097,415798.4039999999,14,6,1,11,1,-0.23640780534545103,188.5,2,0.002366876897970545,0.13075582509782632
2024-11-10 15:00:00,79546.5,79807.7,79410.5,79735.1,7185.14,3714.186,295872793.9044,0.002369680162319865,0.002366876897970545,0.005771034362951623,0.004993305802266562,79672.04285714286,77920.424,76338.85151515152,494.2653333333329,79174.59678882941,78311.74671609205,862.8500727373612,773.7545224847356,89.09555025262557,81.79911051439134,78344.765,81151.74702891093,75537.78297108907,0.07165716889726924,0.7476565552753887,-0.5608641706921018,13869.053,0.5180699792552527,422983.54399999994,15,6,1,11,1,-0.12650918569419023,101.0,2,0.0012658927611948086,0.07196341049547803
